Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	28	Um_150_USMA_PopGen_GD	89	0.314606741573034
1	1001	2000	90	Um_150_USMA_PopGen_GD	89	1.01123595505618
1	2001	3000	86	Um_150_USMA_PopGen_GD	89	0.966292134831461
1	3001	4000	95	Um_150_USMA_PopGen_GD	89	1.06741573033708
1	4001	5000	89	Um_150_USMA_PopGen_GD	89	1
1	5001	6000	86	Um_150_USMA_PopGen_GD	89	0.966292134831461
1	6001	7000	83	Um_150_USMA_PopGen_GD	89	0.932584269662921
1	7001	8000	86	Um_150_USMA_PopGen_GD	89	0.966292134831461
1	8001	9000	62	Um_150_USMA_PopGen_GD	89	0.696629213483146
1	9001	10000	0	Um_150_USMA_PopGen_GD	89	0
1	10001	11000	88	Um_150_USMA_PopGen_GD	89	0.98876404494382
1	11001	12000	98	Um_150_USMA_PopGen_GD	89	1.10112359550562
1	12001	13000	72	Um_150_USMA_PopGen_GD	89	0.808988764044944
1	13001	14000	93	Um_150_USMA_PopGen_GD	89	1.04494382022472
1	14001	15000	90	Um_150_USMA_PopGen_GD	89	1.01123595505618
1	15001	16000	88	Um_150_USMA_PopGen_GD	89	0.98876404494382
1	16001	17000	82	Um_150_USMA_PopGen_GD	89	0.921348314606742
1	17001	18000	95	Um_150_USMA_PopGen_GD	89	1.06741573033708
1	18001	19000	77	Um_150_USMA_PopGen_GD	89	0.865168539325843
1	19001	20000	88	Um_150_USMA_PopGen_GD	89	0.98876404494382
1	20001	21000	93	Um_150_USMA_PopGen_GD	89	1.04494382022472
1	21001	22000	86	Um_150_USMA_PopGen_GD	89	0.966292134831461
1	22001	23000	91	Um_150_USMA_PopGen_GD	89	1.02247191011236
1	23001	24000	87	Um_150_USMA_PopGen_GD	89	0.97752808988764
1	24001	25000	102	Um_150_USMA_PopGen_GD	89	1.14606741573034
1	25001	26000	94	Um_150_USMA_PopGen_GD	89	1.0561797752809
1	26001	27000	85	Um_150_USMA_PopGen_GD	89	0.955056179775281
1	27001	28000	88	Um_150_USMA_PopGen_GD	89	0.98876404494382
1	28001	29000	94	Um_150_USMA_PopGen_GD	89	1.0561797752809
1	29001	30000	77	Um_150_USMA_PopGen_GD	89	0.865168539325843
1	30001	31000	95	Um_150_USMA_PopGen_GD	89	1.06741573033708
1	31001	32000	95	Um_150_USMA_PopGen_GD	89	1.06741573033708
1	32001	33000	88	Um_150_USMA_PopGen_GD	89	0.98876404494382
1	33001	34000	86	Um_150_USMA_PopGen_GD	89	0.966292134831461
1	34001	35000	79	Um_150_USMA_PopGen_GD	89	0.887640449438202
1	35001	36000	83	Um_150_USMA_PopGen_GD	89	0.932584269662921
1	36001	37000	84	Um_150_USMA_PopGen_GD	89	0.943820224719101
1	37001	38000	83	Um_150_USMA_PopGen_GD	89	0.932584269662921
1	38001	39000	79	Um_150_USMA_PopGen_GD	89	0.887640449438202
1	39001	40000	79	Um_150_USMA_PopGen_GD	89	0.887640449438202
1	40001	41000	90	Um_150_USMA_PopGen_GD	89	1.01123595505618
1	41001	42000	85	Um_150_USMA_PopGen_GD	89	0.955056179775281
1	42001	43000	97	Um_150_USMA_PopGen_GD	89	1.08988764044944
1	43001	44000	85	Um_150_USMA_PopGen_GD	89	0.955056179775281
1	44001	45000	91	Um_150_USMA_PopGen_GD	89	1.02247191011236
1	45001	46000	86	Um_150_USMA_PopGen_GD	89	0.966292134831461
1	46001	47000	96	Um_150_USMA_PopGen_GD	89	1.07865168539326
1	47001	48000	102	Um_150_USMA_PopGen_GD	89	1.14606741573034
1	48001	49000	95	Um_150_USMA_PopGen_GD	89	1.06741573033708
1	49001	50000	83	Um_150_USMA_PopGen_GD	89	0.932584269662921
1	50001	51000	90	Um_150_USMA_PopGen_GD	89	1.01123595505618
1	51001	52000	81	Um_150_USMA_PopGen_GD	89	0.910112359550562
1	52001	53000	92	Um_150_USMA_PopGen_GD	89	1.03370786516854
1	53001	54000	80	Um_150_USMA_PopGen_GD	89	0.898876404494382
1	54001	55000	75	Um_150_USMA_PopGen_GD	89	0.842696629213483
1	55001	56000	87	Um_150_USMA_PopGen_GD	89	0.97752808988764
1	56001	57000	87	Um_150_USMA_PopGen_GD	89	0.97752808988764
1	57001	58000	80	Um_150_USMA_PopGen_GD	89	0.898876404494382
1	58001	59000	93	Um_150_USMA_PopGen_GD	89	1.04494382022472
