Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	51	Um_128_USMA_PopGen_GD	107	0.481132075471698
1	1001	2000	114	Um_128_USMA_PopGen_GD	107	1.07547169811321
1	2001	3000	108	Um_128_USMA_PopGen_GD	107	1.0188679245283
1	3001	4000	101	Um_128_USMA_PopGen_GD	107	0.952830188679245
1	4001	5000	95	Um_128_USMA_PopGen_GD	107	0.89622641509434
1	5001	6000	105	Um_128_USMA_PopGen_GD	107	0.990566037735849
1	6001	7000	97	Um_128_USMA_PopGen_GD	107	0.915094339622642
1	7001	8000	101	Um_128_USMA_PopGen_GD	107	0.952830188679245
1	8001	9000	65	Um_128_USMA_PopGen_GD	107	0.613207547169811
1	9001	10000	0	Um_128_USMA_PopGen_GD	107	0
1	10001	11000	93	Um_128_USMA_PopGen_GD	107	0.877358490566038
1	11001	12000	111	Um_128_USMA_PopGen_GD	107	1.04716981132075
1	12001	13000	106	Um_128_USMA_PopGen_GD	107	1
1	13001	14000	103	Um_128_USMA_PopGen_GD	107	0.971698113207547
1	14001	15000	93	Um_128_USMA_PopGen_GD	107	0.877358490566038
1	15001	16000	100	Um_128_USMA_PopGen_GD	107	0.943396226415094
1	16001	17000	102	Um_128_USMA_PopGen_GD	107	0.962264150943396
1	17001	18000	107	Um_128_USMA_PopGen_GD	107	1.00943396226415
1	18001	19000	89	Um_128_USMA_PopGen_GD	107	0.839622641509434
1	19001	20000	93	Um_128_USMA_PopGen_GD	107	0.877358490566038
1	20001	21000	108	Um_128_USMA_PopGen_GD	107	1.0188679245283
1	21001	22000	105	Um_128_USMA_PopGen_GD	107	0.990566037735849
1	22001	23000	100	Um_128_USMA_PopGen_GD	107	0.943396226415094
1	23001	24000	106	Um_128_USMA_PopGen_GD	107	1
1	24001	25000	123	Um_128_USMA_PopGen_GD	107	1.16037735849057
1	25001	26000	109	Um_128_USMA_PopGen_GD	107	1.02830188679245
1	26001	27000	105	Um_128_USMA_PopGen_GD	107	0.990566037735849
1	27001	28000	100	Um_128_USMA_PopGen_GD	107	0.943396226415094
1	28001	29000	105	Um_128_USMA_PopGen_GD	107	0.990566037735849
1	29001	30000	89	Um_128_USMA_PopGen_GD	107	0.839622641509434
1	30001	31000	99	Um_128_USMA_PopGen_GD	107	0.933962264150943
1	31001	32000	99	Um_128_USMA_PopGen_GD	107	0.933962264150943
1	32001	33000	110	Um_128_USMA_PopGen_GD	107	1.0377358490566
1	33001	34000	108	Um_128_USMA_PopGen_GD	107	1.0188679245283
1	34001	35000	119	Um_128_USMA_PopGen_GD	107	1.12264150943396
1	35001	36000	98	Um_128_USMA_PopGen_GD	107	0.924528301886792
1	36001	37000	97	Um_128_USMA_PopGen_GD	107	0.915094339622642
1	37001	38000	98	Um_128_USMA_PopGen_GD	107	0.924528301886792
1	38001	39000	96	Um_128_USMA_PopGen_GD	107	0.905660377358491
1	39001	40000	91	Um_128_USMA_PopGen_GD	107	0.858490566037736
1	40001	41000	114	Um_128_USMA_PopGen_GD	107	1.07547169811321
1	41001	42000	116	Um_128_USMA_PopGen_GD	107	1.09433962264151
1	42001	43000	117	Um_128_USMA_PopGen_GD	107	1.10377358490566
1	43001	44000	102	Um_128_USMA_PopGen_GD	107	0.962264150943396
1	44001	45000	110	Um_128_USMA_PopGen_GD	107	1.0377358490566
1	45001	46000	103	Um_128_USMA_PopGen_GD	107	0.971698113207547
1	46001	47000	107	Um_128_USMA_PopGen_GD	107	1.00943396226415
1	47001	48000	120	Um_128_USMA_PopGen_GD	107	1.13207547169811
1	48001	49000	106	Um_128_USMA_PopGen_GD	107	1
1	49001	50000	104	Um_128_USMA_PopGen_GD	107	0.981132075471698
1	50001	51000	113	Um_128_USMA_PopGen_GD	107	1.06603773584906
1	51001	52000	90	Um_128_USMA_PopGen_GD	107	0.849056603773585
1	52001	53000	106	Um_128_USMA_PopGen_GD	107	1
1	53001	54000	92	Um_128_USMA_PopGen_GD	107	0.867924528301887
1	54001	55000	99	Um_128_USMA_PopGen_GD	107	0.933962264150943
1	55001	56000	101	Um_128_USMA_PopGen_GD	107	0.952830188679245
1	56001	57000	105	Um_128_USMA_PopGen_GD	107	0.990566037735849
1	57001	58000	91	Um_128_USMA_PopGen_GD	107	0.858490566037736
1	58001	59000	97	Um_128_USMA_PopGen_GD	107	0.915094339622642
1	59001	60000	97	Um_128_USMA_PopGen_GD	107	0.915094339622642
1	60001	61000	115	Um_128_USMA_PopGen_GD	107	1.08490566037736
1	61001	62000	100	Um_128_USMA_PopGen_GD	107	0.943396226415094
1	62001	63000	100	Um_128_USMA_PopGen_GD	107	0.943396226415094
1	63001	64000	111	Um_128_USMA_PopGen_GD	107	1.04716981132075
1	64001	65000	105	Um_128_USMA_PopGen_GD	107	0.990566037735849
1	65001	66000	104	Um_128_USMA_PopGen_GD	107	0.981132075471698
1	66001	67000	107	Um_128_USMA_PopGen_GD	107	1.00943396226415
1	67001	68000	118	Um_128_USMA_PopGen_GD	107	1.11320754716981
1	68001	69000	110	Um_128_USMA_PopGen_GD	107	1.0377358490566
1	69001	70000	106	Um_128_USMA_PopGen_GD	107	1
1	70001	71000	107	Um_128_USMA_PopGen_GD	107	1.00943396226415
1	71001	72000	100	Um_128_USMA_PopGen_GD	107	0.943396226415094
1	72001	73000	104	Um_128_USMA_PopGen_GD	107	0.981132075471698
1	73001	74000	102	Um_128_USMA_PopGen_GD	107	0.962264150943396
1	74001	75000	87	Um_128_USMA_PopGen_GD	107	0.820754716981132
1	75001	76000	105	Um_128_USMA_PopGen_GD	107	0.990566037735849
1	76001	77000	110	Um_128_USMA_PopGen_GD	107	1.0377358490566
1	77001	78000	119	Um_128_USMA_PopGen_GD	107	1.12264150943396
1	78001	79000	95	Um_128_USMA_PopGen_GD	107	0.89622641509434
1	79001	80000	122	Um_128_USMA_PopGen_GD	107	1.15094339622642
1	80001	81000	111	Um_128_USMA_PopGen_GD	107	1.04716981132075
