Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	32	Um_114_USMA_PopGen_GD	95	0.336842105263158
1	1001	2000	112	Um_114_USMA_PopGen_GD	95	1.17894736842105
1	2001	3000	90.5	Um_114_USMA_PopGen_GD	95	0.952631578947368
1	3001	4000	96	Um_114_USMA_PopGen_GD	95	1.01052631578947
1	4001	5000	98	Um_114_USMA_PopGen_GD	95	1.03157894736842
1	5001	6000	92	Um_114_USMA_PopGen_GD	95	0.968421052631579
1	6001	7000	101	Um_114_USMA_PopGen_GD	95	1.06315789473684
1	7001	8000	109	Um_114_USMA_PopGen_GD	95	1.14736842105263
1	8001	9000	71	Um_114_USMA_PopGen_GD	95	0.747368421052632
1	9001	10000	0	Um_114_USMA_PopGen_GD	95	0
1	10001	11000	96.5	Um_114_USMA_PopGen_GD	95	1.01578947368421
1	11001	12000	111	Um_114_USMA_PopGen_GD	95	1.16842105263158
1	12001	13000	95	Um_114_USMA_PopGen_GD	95	1
1	13001	14000	101	Um_114_USMA_PopGen_GD	95	1.06315789473684
1	14001	15000	90	Um_114_USMA_PopGen_GD	95	0.947368421052632
1	15001	16000	95	Um_114_USMA_PopGen_GD	95	1
1	16001	17000	90	Um_114_USMA_PopGen_GD	95	0.947368421052632
1	17001	18000	103	Um_114_USMA_PopGen_GD	95	1.08421052631579
1	18001	19000	86	Um_114_USMA_PopGen_GD	95	0.905263157894737
1	19001	20000	86	Um_114_USMA_PopGen_GD	95	0.905263157894737
1	20001	21000	101	Um_114_USMA_PopGen_GD	95	1.06315789473684
1	21001	22000	98	Um_114_USMA_PopGen_GD	95	1.03157894736842
1	22001	23000	93	Um_114_USMA_PopGen_GD	95	0.978947368421053
1	23001	24000	90	Um_114_USMA_PopGen_GD	95	0.947368421052632
1	24001	25000	100	Um_114_USMA_PopGen_GD	95	1.05263157894737
1	25001	26000	119	Um_114_USMA_PopGen_GD	95	1.25263157894737
1	26001	27000	97	Um_114_USMA_PopGen_GD	95	1.02105263157895
1	27001	28000	95	Um_114_USMA_PopGen_GD	95	1
1	28001	29000	83	Um_114_USMA_PopGen_GD	95	0.873684210526316
1	29001	30000	88	Um_114_USMA_PopGen_GD	95	0.926315789473684
1	30001	31000	95.5	Um_114_USMA_PopGen_GD	95	1.00526315789474
1	31001	32000	97	Um_114_USMA_PopGen_GD	95	1.02105263157895
1	32001	33000	102	Um_114_USMA_PopGen_GD	95	1.07368421052632
1	33001	34000	97	Um_114_USMA_PopGen_GD	95	1.02105263157895
1	34001	35000	100	Um_114_USMA_PopGen_GD	95	1.05263157894737
1	35001	36000	93	Um_114_USMA_PopGen_GD	95	0.978947368421053
1	36001	37000	85	Um_114_USMA_PopGen_GD	95	0.894736842105263
1	37001	38000	97	Um_114_USMA_PopGen_GD	95	1.02105263157895
1	38001	39000	99	Um_114_USMA_PopGen_GD	95	1.04210526315789
1	39001	40000	84	Um_114_USMA_PopGen_GD	95	0.884210526315789
1	40001	41000	105.5	Um_114_USMA_PopGen_GD	95	1.11052631578947
1	41001	42000	102	Um_114_USMA_PopGen_GD	95	1.07368421052632
1	42001	43000	92	Um_114_USMA_PopGen_GD	95	0.968421052631579
1	43001	44000	90	Um_114_USMA_PopGen_GD	95	0.947368421052632
1	44001	45000	99	Um_114_USMA_PopGen_GD	95	1.04210526315789
1	45001	46000	94	Um_114_USMA_PopGen_GD	95	0.989473684210526
1	46001	47000	94	Um_114_USMA_PopGen_GD	95	0.989473684210526
1	47001	48000	103	Um_114_USMA_PopGen_GD	95	1.08421052631579
1	48001	49000	104	Um_114_USMA_PopGen_GD	95	1.09473684210526
1	49001	50000	95	Um_114_USMA_PopGen_GD	95	1
1	50001	51000	95	Um_114_USMA_PopGen_GD	95	1
1	51001	52000	82	Um_114_USMA_PopGen_GD	95	0.863157894736842
1	52001	53000	102	Um_114_USMA_PopGen_GD	95	1.07368421052632
1	53001	54000	81	Um_114_USMA_PopGen_GD	95	0.852631578947368
1	54001	55000	97	Um_114_USMA_PopGen_GD	95	1.02105263157895
1	55001	56000	94	Um_114_USMA_PopGen_GD	95	0.989473684210526
1	56001	57000	98	Um_114_USMA_PopGen_GD	95	1.03157894736842
1	57001	58000	90	Um_114_USMA_PopGen_GD	95	0.947368421052632
1	58001	59000	98	Um_114_USMA_PopGen_GD	95	1.03157894736842
1	59001	60000	98	Um_114_USMA_PopGen_GD	95	1.03157894736842
1	60001	61000	105	Um_114_USMA_PopGen_GD	95	1.10526315789474
1	61001	62000	99	Um_114_USMA_PopGen_GD	95	1.04210526315789
1	62001	63000	88	Um_114_USMA_PopGen_GD	95	0.926315789473684
1	63001	64000	98	Um_114_USMA_PopGen_GD	95	1.03157894736842
1	64001	65000	99	Um_114_USMA_PopGen_GD	95	1.04210526315789
