Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	39	Um_135_USMA_PopGen_GD	96	0.410526315789474
1	1001	2000	116	Um_135_USMA_PopGen_GD	96	1.22105263157895
1	2001	3000	89	Um_135_USMA_PopGen_GD	96	0.936842105263158
1	3001	4000	100	Um_135_USMA_PopGen_GD	96	1.05263157894737
1	4001	5000	100	Um_135_USMA_PopGen_GD	96	1.05263157894737
1	5001	6000	100	Um_135_USMA_PopGen_GD	96	1.05263157894737
1	6001	7000	92	Um_135_USMA_PopGen_GD	96	0.968421052631579
1	7001	8000	100	Um_135_USMA_PopGen_GD	96	1.05263157894737
1	8001	9000	58	Um_135_USMA_PopGen_GD	96	0.610526315789474
1	9001	10000	0	Um_135_USMA_PopGen_GD	96	0
1	10001	11000	88.5	Um_135_USMA_PopGen_GD	96	0.931578947368421
1	11001	12000	102	Um_135_USMA_PopGen_GD	96	1.07368421052632
1	12001	13000	98	Um_135_USMA_PopGen_GD	96	1.03157894736842
1	13001	14000	90	Um_135_USMA_PopGen_GD	96	0.947368421052632
1	14001	15000	89.5	Um_135_USMA_PopGen_GD	96	0.942105263157895
1	15001	16000	94	Um_135_USMA_PopGen_GD	96	0.989473684210526
1	16001	17000	94	Um_135_USMA_PopGen_GD	96	0.989473684210526
1	17001	18000	102	Um_135_USMA_PopGen_GD	96	1.07368421052632
1	18001	19000	89	Um_135_USMA_PopGen_GD	96	0.936842105263158
1	19001	20000	83	Um_135_USMA_PopGen_GD	96	0.873684210526316
1	20001	21000	95	Um_135_USMA_PopGen_GD	96	1
1	21001	22000	89	Um_135_USMA_PopGen_GD	96	0.936842105263158
1	22001	23000	89	Um_135_USMA_PopGen_GD	96	0.936842105263158
1	23001	24000	91	Um_135_USMA_PopGen_GD	96	0.957894736842105
1	24001	25000	94	Um_135_USMA_PopGen_GD	96	0.989473684210526
1	25001	26000	89	Um_135_USMA_PopGen_GD	96	0.936842105263158
1	26001	27000	84	Um_135_USMA_PopGen_GD	96	0.884210526315789
1	27001	28000	98	Um_135_USMA_PopGen_GD	96	1.03157894736842
1	28001	29000	95	Um_135_USMA_PopGen_GD	96	1
1	29001	30000	84	Um_135_USMA_PopGen_GD	96	0.884210526315789
1	30001	31000	88	Um_135_USMA_PopGen_GD	96	0.926315789473684
1	31001	32000	94	Um_135_USMA_PopGen_GD	96	0.989473684210526
1	32001	33000	106	Um_135_USMA_PopGen_GD	96	1.11578947368421
1	33001	34000	99	Um_135_USMA_PopGen_GD	96	1.04210526315789
1	34001	35000	99	Um_135_USMA_PopGen_GD	96	1.04210526315789
1	35001	36000	99	Um_135_USMA_PopGen_GD	96	1.04210526315789
1	36001	37000	89	Um_135_USMA_PopGen_GD	96	0.936842105263158
1	37001	38000	97	Um_135_USMA_PopGen_GD	96	1.02105263157895
1	38001	39000	93	Um_135_USMA_PopGen_GD	96	0.978947368421053
1	39001	40000	84	Um_135_USMA_PopGen_GD	96	0.884210526315789
1	40001	41000	100	Um_135_USMA_PopGen_GD	96	1.05263157894737
1	41001	42000	104	Um_135_USMA_PopGen_GD	96	1.09473684210526
1	42001	43000	98	Um_135_USMA_PopGen_GD	96	1.03157894736842
1	43001	44000	77	Um_135_USMA_PopGen_GD	96	0.810526315789474
1	44001	45000	102	Um_135_USMA_PopGen_GD	96	1.07368421052632
1	45001	46000	97	Um_135_USMA_PopGen_GD	96	1.02105263157895
1	46001	47000	95	Um_135_USMA_PopGen_GD	96	1
1	47001	48000	95	Um_135_USMA_PopGen_GD	96	1
1	48001	49000	96	Um_135_USMA_PopGen_GD	96	1.01052631578947
1	49001	50000	85	Um_135_USMA_PopGen_GD	96	0.894736842105263
1	50001	51000	98	Um_135_USMA_PopGen_GD	96	1.03157894736842
1	51001	52000	84	Um_135_USMA_PopGen_GD	96	0.884210526315789
1	52001	53000	101	Um_135_USMA_PopGen_GD	96	1.06315789473684
1	53001	54000	90	Um_135_USMA_PopGen_GD	96	0.947368421052632
1	54001	55000	100	Um_135_USMA_PopGen_GD	96	1.05263157894737
1	55001	56000	102	Um_135_USMA_PopGen_GD	96	1.07368421052632
1	56001	57000	95	Um_135_USMA_PopGen_GD	96	1
1	57001	58000	93	Um_135_USMA_PopGen_GD	96	0.978947368421053
1	58001	59000	89	Um_135_USMA_PopGen_GD	96	0.936842105263158
1	59001	60000	105	Um_135_USMA_PopGen_GD	96	1.10526315789474
1	60001	61000	102	Um_135_USMA_PopGen_GD	96	1.07368421052632
1	61001	62000	91	Um_135_USMA_PopGen_GD	96	0.957894736842105
1	62001	63000	93	Um_135_USMA_PopGen_GD	96	0.978947368421053
1	63001	64000	97	Um_135_USMA_PopGen_GD	96	1.02105263157895
1	64001	65000	102	Um_135_USMA_PopGen_GD	96	1.07368421052632
1	65001	66000	94	Um_135_USMA_PopGen_GD	96	0.989473684210526
1	66001	67000	90	Um_135_USMA_PopGen_GD	96	0.947368421052632
1	67001	68000	109	Um_135_USMA_PopGen_GD	96	1.14736842105263
1	68001	69000	95	Um_135_USMA_PopGen_GD	96	1
1	69001	70000	96	Um_135_USMA_PopGen_GD	96	1.01052631578947
1	70001	71000	93	Um_135_USMA_PopGen_GD	96	0.978947368421053
1	71001	72000	100	Um_135_USMA_PopGen_GD	96	1.05263157894737
1	72001	73000	95	Um_135_USMA_PopGen_GD	96	1
1	73001	74000	101	Um_135_USMA_PopGen_GD	96	1.06315789473684
1	74001	75000	88	Um_135_USMA_PopGen_GD	96	0.926315789473684
1	75001	76000	100	Um_135_USMA_PopGen_GD	96	1.05263157894737
1	76001	77000	97	Um_135_USMA_PopGen_GD	96	1.02105263157895
1	77001	78000	97	Um_135_USMA_PopGen_GD	96	1.02105263157895
1	78001	79000	80	Um_135_USMA_PopGen_GD	96	0.842105263157895
1	79001	80000	106	Um_135_USMA_PopGen_GD	96	1.11578947368421
1	80001	81000	108	Um_135_USMA_PopGen_GD	96	1.13684210526316
1	81001	82000	95	Um_135_USMA_PopGen_GD	96	1
1	82001	83000	91	Um_135_USMA_PopGen_GD	96	0.957894736842105
1	83001	84000	113	Um_135_USMA_PopGen_GD	96	1.18947368421053
1	84001	85000	89	Um_135_USMA_PopGen_GD	96	0.936842105263158
1	85001	86000	107	Um_135_USMA_PopGen_GD	96	1.12631578947368
1	86001	87000	86	Um_135_USMA_PopGen_GD	96	0.905263157894737
1	87001	88000	106	Um_135_USMA_PopGen_GD	96	1.11578947368421
1	88001	89000	100	Um_135_USMA_PopGen_GD	96	1.05263157894737
1	89001	90000	96	Um_135_USMA_PopGen_GD	96	1.01052631578947
