Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	33	Um_142_USMA_PopGen_GD	100	0.33
1	1001	2000	108	Um_142_USMA_PopGen_GD	100	1.08
1	2001	3000	97	Um_142_USMA_PopGen_GD	100	0.97
1	3001	4000	106	Um_142_USMA_PopGen_GD	100	1.06
1	4001	5000	106	Um_142_USMA_PopGen_GD	100	1.06
1	5001	6000	103	Um_142_USMA_PopGen_GD	100	1.03
1	6001	7000	96	Um_142_USMA_PopGen_GD	100	0.96
1	7001	8000	105	Um_142_USMA_PopGen_GD	100	1.05
1	8001	9000	83	Um_142_USMA_PopGen_GD	100	0.83
1	9001	10000	0	Um_142_USMA_PopGen_GD	100	0
1	10001	11000	106	Um_142_USMA_PopGen_GD	100	1.06
1	11001	12000	119	Um_142_USMA_PopGen_GD	100	1.19
1	12001	13000	96	Um_142_USMA_PopGen_GD	100	0.96
1	13001	14000	99	Um_142_USMA_PopGen_GD	100	0.99
1	14001	15000	96	Um_142_USMA_PopGen_GD	100	0.96
1	15001	16000	96	Um_142_USMA_PopGen_GD	100	0.96
1	16001	17000	91	Um_142_USMA_PopGen_GD	100	0.91
1	17001	18000	110	Um_142_USMA_PopGen_GD	100	1.1
1	18001	19000	93	Um_142_USMA_PopGen_GD	100	0.93
1	19001	20000	92	Um_142_USMA_PopGen_GD	100	0.92
1	20001	21000	96	Um_142_USMA_PopGen_GD	100	0.96
1	21001	22000	99	Um_142_USMA_PopGen_GD	100	0.99
1	22001	23000	102	Um_142_USMA_PopGen_GD	100	1.02
1	23001	24000	89	Um_142_USMA_PopGen_GD	100	0.89
1	24001	25000	104	Um_142_USMA_PopGen_GD	100	1.04
1	25001	26000	99	Um_142_USMA_PopGen_GD	100	0.99
1	26001	27000	95	Um_142_USMA_PopGen_GD	100	0.95
1	27001	28000	101	Um_142_USMA_PopGen_GD	100	1.01
1	28001	29000	88	Um_142_USMA_PopGen_GD	100	0.88
1	29001	30000	92	Um_142_USMA_PopGen_GD	100	0.92
1	30001	31000	93	Um_142_USMA_PopGen_GD	100	0.93
1	31001	32000	100	Um_142_USMA_PopGen_GD	100	1
1	32001	33000	103	Um_142_USMA_PopGen_GD	100	1.03
1	33001	34000	108	Um_142_USMA_PopGen_GD	100	1.08
1	34001	35000	102	Um_142_USMA_PopGen_GD	100	1.02
1	35001	36000	100	Um_142_USMA_PopGen_GD	100	1
1	36001	37000	85	Um_142_USMA_PopGen_GD	100	0.85
1	37001	38000	105	Um_142_USMA_PopGen_GD	100	1.05
1	38001	39000	90	Um_142_USMA_PopGen_GD	100	0.9
1	39001	40000	96	Um_142_USMA_PopGen_GD	100	0.96
1	40001	41000	108	Um_142_USMA_PopGen_GD	100	1.08
1	41001	42000	109	Um_142_USMA_PopGen_GD	100	1.09
1	42001	43000	105	Um_142_USMA_PopGen_GD	100	1.05
1	43001	44000	91	Um_142_USMA_PopGen_GD	100	0.91
1	44001	45000	94	Um_142_USMA_PopGen_GD	100	0.94
1	45001	46000	94	Um_142_USMA_PopGen_GD	100	0.94
1	46001	47000	103	Um_142_USMA_PopGen_GD	100	1.03
1	47001	48000	102.5	Um_142_USMA_PopGen_GD	100	1.025
1	48001	49000	108	Um_142_USMA_PopGen_GD	100	1.08
1	49001	50000	99	Um_142_USMA_PopGen_GD	100	0.99
1	50001	51000	109	Um_142_USMA_PopGen_GD	100	1.09
1	51001	52000	93	Um_142_USMA_PopGen_GD	100	0.93
1	52001	53000	99	Um_142_USMA_PopGen_GD	100	0.99
1	53001	54000	99	Um_142_USMA_PopGen_GD	100	0.99
1	54001	55000	93	Um_142_USMA_PopGen_GD	100	0.93
