Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	36	Um_121_USMA_PopGen_GD	111	0.324324324324324
1	1001	2000	109	Um_121_USMA_PopGen_GD	111	0.981981981981982
1	2001	3000	108	Um_121_USMA_PopGen_GD	111	0.972972972972973
1	3001	4000	118	Um_121_USMA_PopGen_GD	111	1.06306306306306
1	4001	5000	115	Um_121_USMA_PopGen_GD	111	1.03603603603604
1	5001	6000	108	Um_121_USMA_PopGen_GD	111	0.972972972972973
1	6001	7000	112	Um_121_USMA_PopGen_GD	111	1.00900900900901
1	7001	8000	113	Um_121_USMA_PopGen_GD	111	1.01801801801802
1	8001	9000	93	Um_121_USMA_PopGen_GD	111	0.837837837837838
1	9001	10000	0	Um_121_USMA_PopGen_GD	111	0
1	10001	11000	106	Um_121_USMA_PopGen_GD	111	0.954954954954955
1	11001	12000	117	Um_121_USMA_PopGen_GD	111	1.05405405405405
1	12001	13000	106	Um_121_USMA_PopGen_GD	111	0.954954954954955
1	13001	14000	115	Um_121_USMA_PopGen_GD	111	1.03603603603604
1	14001	15000	106	Um_121_USMA_PopGen_GD	111	0.954954954954955
1	15001	16000	106	Um_121_USMA_PopGen_GD	111	0.954954954954955
1	16001	17000	118	Um_121_USMA_PopGen_GD	111	1.06306306306306
1	17001	18000	107	Um_121_USMA_PopGen_GD	111	0.963963963963964
1	18001	19000	111	Um_121_USMA_PopGen_GD	111	1
1	19001	20000	109	Um_121_USMA_PopGen_GD	111	0.981981981981982
1	20001	21000	108	Um_121_USMA_PopGen_GD	111	0.972972972972973
1	21001	22000	111	Um_121_USMA_PopGen_GD	111	1
1	22001	23000	104	Um_121_USMA_PopGen_GD	111	0.936936936936937
1	23001	24000	100	Um_121_USMA_PopGen_GD	111	0.900900900900901
1	24001	25000	118	Um_121_USMA_PopGen_GD	111	1.06306306306306
1	25001	26000	116	Um_121_USMA_PopGen_GD	111	1.04504504504505
1	26001	27000	124	Um_121_USMA_PopGen_GD	111	1.11711711711712
1	27001	28000	113	Um_121_USMA_PopGen_GD	111	1.01801801801802
1	28001	29000	109	Um_121_USMA_PopGen_GD	111	0.981981981981982
1	29001	30000	98	Um_121_USMA_PopGen_GD	111	0.882882882882883
1	30001	31000	100	Um_121_USMA_PopGen_GD	111	0.900900900900901
1	31001	32000	107	Um_121_USMA_PopGen_GD	111	0.963963963963964
1	32001	33000	110	Um_121_USMA_PopGen_GD	111	0.990990990990991
1	33001	34000	107	Um_121_USMA_PopGen_GD	111	0.963963963963964
1	34001	35000	105	Um_121_USMA_PopGen_GD	111	0.945945945945946
1	35001	36000	103	Um_121_USMA_PopGen_GD	111	0.927927927927928
1	36001	37000	100	Um_121_USMA_PopGen_GD	111	0.900900900900901
1	37001	38000	97	Um_121_USMA_PopGen_GD	111	0.873873873873874
1	38001	39000	101	Um_121_USMA_PopGen_GD	111	0.90990990990991
1	39001	40000	89	Um_121_USMA_PopGen_GD	111	0.801801801801802
1	40001	41000	99	Um_121_USMA_PopGen_GD	111	0.891891891891892
1	41001	42000	112	Um_121_USMA_PopGen_GD	111	1.00900900900901
1	42001	43000	113	Um_121_USMA_PopGen_GD	111	1.01801801801802
1	43001	44000	108	Um_121_USMA_PopGen_GD	111	0.972972972972973
1	44001	45000	123	Um_121_USMA_PopGen_GD	111	1.10810810810811
1	45001	46000	108	Um_121_USMA_PopGen_GD	111	0.972972972972973
1	46001	47000	105	Um_121_USMA_PopGen_GD	111	0.945945945945946
1	47001	48000	106	Um_121_USMA_PopGen_GD	111	0.954954954954955
1	48001	49000	114	Um_121_USMA_PopGen_GD	111	1.02702702702703
1	49001	50000	100	Um_121_USMA_PopGen_GD	111	0.900900900900901
1	50001	51000	105	Um_121_USMA_PopGen_GD	111	0.945945945945946
1	51001	52000	98	Um_121_USMA_PopGen_GD	111	0.882882882882883
