Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	29	Um_143_USMA_PopGen_GD	101	0.29
1	1001	2000	116	Um_143_USMA_PopGen_GD	101	1.16
1	2001	3000	92	Um_143_USMA_PopGen_GD	101	0.92
1	3001	4000	99	Um_143_USMA_PopGen_GD	101	0.99
1	4001	5000	97	Um_143_USMA_PopGen_GD	101	0.97
1	5001	6000	102	Um_143_USMA_PopGen_GD	101	1.02
1	6001	7000	101	Um_143_USMA_PopGen_GD	101	1.01
1	7001	8000	102	Um_143_USMA_PopGen_GD	101	1.02
1	8001	9000	67	Um_143_USMA_PopGen_GD	101	0.67
1	9001	10000	0	Um_143_USMA_PopGen_GD	101	0
1	10001	11000	94	Um_143_USMA_PopGen_GD	101	0.94
1	11001	12000	103	Um_143_USMA_PopGen_GD	101	1.03
1	12001	13000	94	Um_143_USMA_PopGen_GD	101	0.94
1	13001	14000	101.5	Um_143_USMA_PopGen_GD	101	1.015
1	14001	15000	90	Um_143_USMA_PopGen_GD	101	0.9
1	15001	16000	93	Um_143_USMA_PopGen_GD	101	0.93
1	16001	17000	98	Um_143_USMA_PopGen_GD	101	0.98
1	17001	18000	110	Um_143_USMA_PopGen_GD	101	1.1
1	18001	19000	94	Um_143_USMA_PopGen_GD	101	0.94
1	19001	20000	93	Um_143_USMA_PopGen_GD	101	0.93
1	20001	21000	108	Um_143_USMA_PopGen_GD	101	1.08
1	21001	22000	100	Um_143_USMA_PopGen_GD	101	1
1	22001	23000	98	Um_143_USMA_PopGen_GD	101	0.98
1	23001	24000	100	Um_143_USMA_PopGen_GD	101	1
1	24001	25000	100	Um_143_USMA_PopGen_GD	101	1
1	25001	26000	103	Um_143_USMA_PopGen_GD	101	1.03
1	26001	27000	95	Um_143_USMA_PopGen_GD	101	0.95
1	27001	28000	96	Um_143_USMA_PopGen_GD	101	0.96
1	28001	29000	94	Um_143_USMA_PopGen_GD	101	0.94
1	29001	30000	94	Um_143_USMA_PopGen_GD	101	0.94
1	30001	31000	100	Um_143_USMA_PopGen_GD	101	1
1	31001	32000	100	Um_143_USMA_PopGen_GD	101	1
1	32001	33000	104	Um_143_USMA_PopGen_GD	101	1.04
1	33001	34000	99	Um_143_USMA_PopGen_GD	101	0.99
1	34001	35000	104.5	Um_143_USMA_PopGen_GD	101	1.045
1	35001	36000	92	Um_143_USMA_PopGen_GD	101	0.92
1	36001	37000	85	Um_143_USMA_PopGen_GD	101	0.85
1	37001	38000	94	Um_143_USMA_PopGen_GD	101	0.94
1	38001	39000	84	Um_143_USMA_PopGen_GD	101	0.84
1	39001	40000	86	Um_143_USMA_PopGen_GD	101	0.86
1	40001	41000	100	Um_143_USMA_PopGen_GD	101	1
1	41001	42000	100	Um_143_USMA_PopGen_GD	101	1
1	42001	43000	107	Um_143_USMA_PopGen_GD	101	1.07
1	43001	44000	93	Um_143_USMA_PopGen_GD	101	0.93
1	44001	45000	105	Um_143_USMA_PopGen_GD	101	1.05
1	45001	46000	103	Um_143_USMA_PopGen_GD	101	1.03
1	46001	47000	99	Um_143_USMA_PopGen_GD	101	0.99
1	47001	48000	103.5	Um_143_USMA_PopGen_GD	101	1.035
1	48001	49000	100	Um_143_USMA_PopGen_GD	101	1
1	49001	50000	95	Um_143_USMA_PopGen_GD	101	0.95
1	50001	51000	105	Um_143_USMA_PopGen_GD	101	1.05
1	51001	52000	91	Um_143_USMA_PopGen_GD	101	0.91
1	52001	53000	101	Um_143_USMA_PopGen_GD	101	1.01
1	53001	54000	89	Um_143_USMA_PopGen_GD	101	0.89
1	54001	55000	91	Um_143_USMA_PopGen_GD	101	0.91
1	55001	56000	88.5	Um_143_USMA_PopGen_GD	101	0.885
1	56001	57000	107	Um_143_USMA_PopGen_GD	101	1.07
1	57001	58000	84	Um_143_USMA_PopGen_GD	101	0.84
1	58001	59000	103	Um_143_USMA_PopGen_GD	101	1.03
1	59001	60000	96	Um_143_USMA_PopGen_GD	101	0.96
1	60001	61000	100	Um_143_USMA_PopGen_GD	101	1
1	61001	62000	107	Um_143_USMA_PopGen_GD	101	1.07
1	62001	63000	93	Um_143_USMA_PopGen_GD	101	0.93
1	63001	64000	95	Um_143_USMA_PopGen_GD	101	0.95
1	64001	65000	92	Um_143_USMA_PopGen_GD	101	0.92
1	65001	66000	94	Um_143_USMA_PopGen_GD	101	0.94
1	66001	67000	105	Um_143_USMA_PopGen_GD	101	1.05
1	67001	68000	111	Um_143_USMA_PopGen_GD	101	1.11
1	68001	69000	102	Um_143_USMA_PopGen_GD	101	1.02
1	69001	70000	101	Um_143_USMA_PopGen_GD	101	1.01
