Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	41	Um_158_USMA_PopGen_GD	121	0.338842975206612
1	1001	2000	136	Um_158_USMA_PopGen_GD	121	1.12396694214876
1	2001	3000	110	Um_158_USMA_PopGen_GD	121	0.909090909090909
1	3001	4000	136	Um_158_USMA_PopGen_GD	121	1.12396694214876
1	4001	5000	121	Um_158_USMA_PopGen_GD	121	1
1	5001	6000	121	Um_158_USMA_PopGen_GD	121	1
1	6001	7000	116	Um_158_USMA_PopGen_GD	121	0.958677685950413
1	7001	8000	120	Um_158_USMA_PopGen_GD	121	0.991735537190083
1	8001	9000	80	Um_158_USMA_PopGen_GD	121	0.661157024793388
1	9001	10000	0	Um_158_USMA_PopGen_GD	121	0
1	10001	11000	124	Um_158_USMA_PopGen_GD	121	1.02479338842975
1	11001	12000	129	Um_158_USMA_PopGen_GD	121	1.06611570247934
1	12001	13000	113	Um_158_USMA_PopGen_GD	121	0.933884297520661
1	13001	14000	124	Um_158_USMA_PopGen_GD	121	1.02479338842975
1	14001	15000	118	Um_158_USMA_PopGen_GD	121	0.975206611570248
1	15001	16000	116	Um_158_USMA_PopGen_GD	121	0.958677685950413
1	16001	17000	115	Um_158_USMA_PopGen_GD	121	0.950413223140496
1	17001	18000	131	Um_158_USMA_PopGen_GD	121	1.08264462809917
1	18001	19000	109	Um_158_USMA_PopGen_GD	121	0.900826446280992
1	19001	20000	118	Um_158_USMA_PopGen_GD	121	0.975206611570248
1	20001	21000	121	Um_158_USMA_PopGen_GD	121	1
1	21001	22000	111	Um_158_USMA_PopGen_GD	121	0.917355371900826
1	22001	23000	116	Um_158_USMA_PopGen_GD	121	0.958677685950413
1	23001	24000	114	Um_158_USMA_PopGen_GD	121	0.942148760330578
1	24001	25000	133.5	Um_158_USMA_PopGen_GD	121	1.10330578512397
1	25001	26000	127	Um_158_USMA_PopGen_GD	121	1.0495867768595
1	26001	27000	112	Um_158_USMA_PopGen_GD	121	0.925619834710744
1	27001	28000	122	Um_158_USMA_PopGen_GD	121	1.00826446280992
1	28001	29000	108	Um_158_USMA_PopGen_GD	121	0.892561983471074
1	29001	30000	112	Um_158_USMA_PopGen_GD	121	0.925619834710744
1	30001	31000	123	Um_158_USMA_PopGen_GD	121	1.01652892561983
1	31001	32000	116	Um_158_USMA_PopGen_GD	121	0.958677685950413
1	32001	33000	115	Um_158_USMA_PopGen_GD	121	0.950413223140496
1	33001	34000	118	Um_158_USMA_PopGen_GD	121	0.975206611570248
1	34001	35000	127	Um_158_USMA_PopGen_GD	121	1.0495867768595
1	35001	36000	108	Um_158_USMA_PopGen_GD	121	0.892561983471074
1	36001	37000	119.5	Um_158_USMA_PopGen_GD	121	0.987603305785124
1	37001	38000	113	Um_158_USMA_PopGen_GD	121	0.933884297520661
1	38001	39000	101	Um_158_USMA_PopGen_GD	121	0.834710743801653
1	39001	40000	101	Um_158_USMA_PopGen_GD	121	0.834710743801653
1	40001	41000	115	Um_158_USMA_PopGen_GD	121	0.950413223140496
1	41001	42000	123	Um_158_USMA_PopGen_GD	121	1.01652892561983
1	42001	43000	114.5	Um_158_USMA_PopGen_GD	121	0.946280991735537
1	43001	44000	118	Um_158_USMA_PopGen_GD	121	0.975206611570248
1	44001	45000	132	Um_158_USMA_PopGen_GD	121	1.09090909090909
1	45001	46000	119	Um_158_USMA_PopGen_GD	121	0.983471074380165
1	46001	47000	127.5	Um_158_USMA_PopGen_GD	121	1.05371900826446
1	47001	48000	126	Um_158_USMA_PopGen_GD	121	1.04132231404959
1	48001	49000	122	Um_158_USMA_PopGen_GD	121	1.00826446280992
1	49001	50000	122	Um_158_USMA_PopGen_GD	121	1.00826446280992
1	50001	51000	128	Um_158_USMA_PopGen_GD	121	1.05785123966942
1	51001	52000	116	Um_158_USMA_PopGen_GD	121	0.958677685950413
1	52001	53000	133	Um_158_USMA_PopGen_GD	121	1.09917355371901
1	53001	54000	103	Um_158_USMA_PopGen_GD	121	0.851239669421488
1	54001	55000	115	Um_158_USMA_PopGen_GD	121	0.950413223140496
1	55001	56000	120	Um_158_USMA_PopGen_GD	121	0.991735537190083
1	56001	57000	126	Um_158_USMA_PopGen_GD	121	1.04132231404959
1	57001	58000	115	Um_158_USMA_PopGen_GD	121	0.950413223140496
1	58001	59000	122	Um_158_USMA_PopGen_GD	121	1.00826446280992
1	59001	60000	134	Um_158_USMA_PopGen_GD	121	1.10743801652893
1	60001	61000	117	Um_158_USMA_PopGen_GD	121	0.966942148760331
1	61001	62000	129	Um_158_USMA_PopGen_GD	121	1.06611570247934
1	62001	63000	127.5	Um_158_USMA_PopGen_GD	121	1.05371900826446
1	63001	64000	133	Um_158_USMA_PopGen_GD	121	1.09917355371901
1	64001	65000	128	Um_158_USMA_PopGen_GD	121	1.05785123966942
1	65001	66000	118	Um_158_USMA_PopGen_GD	121	0.975206611570248
1	66001	67000	110	Um_158_USMA_PopGen_GD	121	0.909090909090909
