Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	41	Um_107_USMA_PopGen_GD	113	0.36283185840708
1	1001	2000	124	Um_107_USMA_PopGen_GD	113	1.09734513274336
1	2001	3000	119	Um_107_USMA_PopGen_GD	113	1.05309734513274
1	3001	4000	123	Um_107_USMA_PopGen_GD	113	1.08849557522124
1	4001	5000	106	Um_107_USMA_PopGen_GD	113	0.938053097345133
1	5001	6000	107	Um_107_USMA_PopGen_GD	113	0.946902654867257
1	6001	7000	125	Um_107_USMA_PopGen_GD	113	1.10619469026549
1	7001	8000	117	Um_107_USMA_PopGen_GD	113	1.0353982300885
1	8001	9000	75	Um_107_USMA_PopGen_GD	113	0.663716814159292
1	9001	10000	0	Um_107_USMA_PopGen_GD	113	0
1	10001	11000	113	Um_107_USMA_PopGen_GD	113	1
1	11001	12000	124	Um_107_USMA_PopGen_GD	113	1.09734513274336
1	12001	13000	106	Um_107_USMA_PopGen_GD	113	0.938053097345133
1	13001	14000	126	Um_107_USMA_PopGen_GD	113	1.11504424778761
1	14001	15000	98	Um_107_USMA_PopGen_GD	113	0.867256637168142
1	15001	16000	112	Um_107_USMA_PopGen_GD	113	0.991150442477876
1	16001	17000	107	Um_107_USMA_PopGen_GD	113	0.946902654867257
1	17001	18000	120	Um_107_USMA_PopGen_GD	113	1.06194690265487
1	18001	19000	109	Um_107_USMA_PopGen_GD	113	0.964601769911504
1	19001	20000	120	Um_107_USMA_PopGen_GD	113	1.06194690265487
1	20001	21000	126	Um_107_USMA_PopGen_GD	113	1.11504424778761
1	21001	22000	114	Um_107_USMA_PopGen_GD	113	1.00884955752212
1	22001	23000	120	Um_107_USMA_PopGen_GD	113	1.06194690265487
1	23001	24000	103	Um_107_USMA_PopGen_GD	113	0.911504424778761
1	24001	25000	115	Um_107_USMA_PopGen_GD	113	1.01769911504425
1	25001	26000	112	Um_107_USMA_PopGen_GD	113	0.991150442477876
1	26001	27000	121	Um_107_USMA_PopGen_GD	113	1.07079646017699
1	27001	28000	111	Um_107_USMA_PopGen_GD	113	0.982300884955752
1	28001	29000	107	Um_107_USMA_PopGen_GD	113	0.946902654867257
1	29001	30000	112	Um_107_USMA_PopGen_GD	113	0.991150442477876
1	30001	31000	112	Um_107_USMA_PopGen_GD	113	0.991150442477876
1	31001	32000	109	Um_107_USMA_PopGen_GD	113	0.964601769911504
1	32001	33000	115	Um_107_USMA_PopGen_GD	113	1.01769911504425
1	33001	34000	116	Um_107_USMA_PopGen_GD	113	1.02654867256637
1	34001	35000	111	Um_107_USMA_PopGen_GD	113	0.982300884955752
1	35001	36000	114	Um_107_USMA_PopGen_GD	113	1.00884955752212
1	36001	37000	105	Um_107_USMA_PopGen_GD	113	0.929203539823009
1	37001	38000	106	Um_107_USMA_PopGen_GD	113	0.938053097345133
1	38001	39000	114	Um_107_USMA_PopGen_GD	113	1.00884955752212
1	39001	40000	99	Um_107_USMA_PopGen_GD	113	0.876106194690266
1	40001	41000	114	Um_107_USMA_PopGen_GD	113	1.00884955752212
1	41001	42000	119	Um_107_USMA_PopGen_GD	113	1.05309734513274
1	42001	43000	113	Um_107_USMA_PopGen_GD	113	1
1	43001	44000	115	Um_107_USMA_PopGen_GD	113	1.01769911504425
1	44001	45000	122	Um_107_USMA_PopGen_GD	113	1.07964601769911
1	45001	46000	111	Um_107_USMA_PopGen_GD	113	0.982300884955752
1	46001	47000	117	Um_107_USMA_PopGen_GD	113	1.0353982300885
1	47001	48000	115	Um_107_USMA_PopGen_GD	113	1.01769911504425
1	48001	49000	113	Um_107_USMA_PopGen_GD	113	1
1	49001	50000	119	Um_107_USMA_PopGen_GD	113	1.05309734513274
1	50001	51000	119	Um_107_USMA_PopGen_GD	113	1.05309734513274
1	51001	52000	100	Um_107_USMA_PopGen_GD	113	0.884955752212389
1	52001	53000	114	Um_107_USMA_PopGen_GD	113	1.00884955752212
1	53001	54000	114	Um_107_USMA_PopGen_GD	113	1.00884955752212
1	54001	55000	112	Um_107_USMA_PopGen_GD	113	0.991150442477876
1	55001	56000	115	Um_107_USMA_PopGen_GD	113	1.01769911504425
1	56001	57000	118	Um_107_USMA_PopGen_GD	113	1.04424778761062
1	57001	58000	111	Um_107_USMA_PopGen_GD	113	0.982300884955752
1	58001	59000	110	Um_107_USMA_PopGen_GD	113	0.973451327433628
1	59001	60000	112	Um_107_USMA_PopGen_GD	113	0.991150442477876
1	60001	61000	118	Um_107_USMA_PopGen_GD	113	1.04424778761062
1	61001	62000	114.5	Um_107_USMA_PopGen_GD	113	1.01327433628319
1	62001	63000	113	Um_107_USMA_PopGen_GD	113	1
1	63001	64000	122	Um_107_USMA_PopGen_GD	113	1.07964601769911
1	64001	65000	113	Um_107_USMA_PopGen_GD	113	1
1	65001	66000	113	Um_107_USMA_PopGen_GD	113	1
1	66001	67000	112	Um_107_USMA_PopGen_GD	113	0.991150442477876
1	67001	68000	119	Um_107_USMA_PopGen_GD	113	1.05309734513274
1	68001	69000	100	Um_107_USMA_PopGen_GD	113	0.884955752212389
1	69001	70000	114	Um_107_USMA_PopGen_GD	113	1.00884955752212
1	70001	71000	116	Um_107_USMA_PopGen_GD	113	1.02654867256637
1	71001	72000	122	Um_107_USMA_PopGen_GD	113	1.07964601769911
1	72001	73000	116.5	Um_107_USMA_PopGen_GD	113	1.03097345132743
1	73001	74000	111	Um_107_USMA_PopGen_GD	113	0.982300884955752
1	74001	75000	107	Um_107_USMA_PopGen_GD	113	0.946902654867257
1	75001	76000	119	Um_107_USMA_PopGen_GD	113	1.05309734513274
1	76001	77000	115	Um_107_USMA_PopGen_GD	113	1.01769911504425
1	77001	78000	118	Um_107_USMA_PopGen_GD	113	1.04424778761062
1	78001	79000	114	Um_107_USMA_PopGen_GD	113	1.00884955752212
1	79001	80000	128	Um_107_USMA_PopGen_GD	113	1.13274336283186
1	80001	81000	121	Um_107_USMA_PopGen_GD	113	1.07079646017699
1	81001	82000	106	Um_107_USMA_PopGen_GD	113	0.938053097345133
1	82001	83000	101	Um_107_USMA_PopGen_GD	113	0.893805309734513
1	83001	84000	112	Um_107_USMA_PopGen_GD	113	0.991150442477876
1	84001	85000	114	Um_107_USMA_PopGen_GD	113	1.00884955752212
1	85001	86000	112	Um_107_USMA_PopGen_GD	113	0.991150442477876
1	86001	87000	109	Um_107_USMA_PopGen_GD	113	0.964601769911504
1	87001	88000	121	Um_107_USMA_PopGen_GD	113	1.07079646017699
1	88001	89000	129	Um_107_USMA_PopGen_GD	113	1.14159292035398
1	89001	90000	110	Um_107_USMA_PopGen_GD	113	0.973451327433628
1	90001	91000	126	Um_107_USMA_PopGen_GD	113	1.11504424778761
1	91001	92000	118	Um_107_USMA_PopGen_GD	113	1.04424778761062
1	92001	93000	113	Um_107_USMA_PopGen_GD	113	1
1	93001	94000	120	Um_107_USMA_PopGen_GD	113	1.06194690265487
1	94001	95000	112	Um_107_USMA_PopGen_GD	113	0.991150442477876
1	95001	96000	116	Um_107_USMA_PopGen_GD	113	1.02654867256637
1	96001	97000	126	Um_107_USMA_PopGen_GD	113	1.11504424778761
1	97001	98000	111	Um_107_USMA_PopGen_GD	113	0.982300884955752
1	98001	99000	115	Um_107_USMA_PopGen_GD	113	1.01769911504425
1	99001	100000	102	Um_107_USMA_PopGen_GD	113	0.902654867256637
1	100001	101000	103	Um_107_USMA_PopGen_GD	113	0.911504424778761
1	101001	102000	114	Um_107_USMA_PopGen_GD	113	1.00884955752212
1	102001	103000	113	Um_107_USMA_PopGen_GD	113	1
1	103001	104000	123	Um_107_USMA_PopGen_GD	113	1.08849557522124
1	104001	105000	108	Um_107_USMA_PopGen_GD	113	0.955752212389381
1	105001	106000	114	Um_107_USMA_PopGen_GD	113	1.00884955752212
