Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	70.5	O_Pachuca_USMA_PopGen_JYD	222	0.319004524886878
1	1001	2000	232	O_Pachuca_USMA_PopGen_JYD	222	1.04977375565611
1	2001	3000	239	O_Pachuca_USMA_PopGen_JYD	222	1.0814479638009
1	3001	4000	214	O_Pachuca_USMA_PopGen_JYD	222	0.968325791855204
1	4001	5000	227	O_Pachuca_USMA_PopGen_JYD	222	1.02714932126697
1	5001	6000	237	O_Pachuca_USMA_PopGen_JYD	222	1.07239819004525
1	6001	7000	220	O_Pachuca_USMA_PopGen_JYD	222	0.995475113122172
1	7001	8000	220	O_Pachuca_USMA_PopGen_JYD	222	0.995475113122172
1	8001	9000	219	O_Pachuca_USMA_PopGen_JYD	222	0.990950226244344
1	9001	10000	0	O_Pachuca_USMA_PopGen_JYD	222	0
1	10001	11000	213	O_Pachuca_USMA_PopGen_JYD	222	0.963800904977376
1	11001	12000	209	O_Pachuca_USMA_PopGen_JYD	222	0.945701357466063
1	12001	13000	208.5	O_Pachuca_USMA_PopGen_JYD	222	0.943438914027149
1	13001	14000	214	O_Pachuca_USMA_PopGen_JYD	222	0.968325791855204
1	14001	15000	225	O_Pachuca_USMA_PopGen_JYD	222	1.01809954751131
1	15001	16000	224	O_Pachuca_USMA_PopGen_JYD	222	1.01357466063348
1	16001	17000	243	O_Pachuca_USMA_PopGen_JYD	222	1.09954751131222
1	17001	18000	240	O_Pachuca_USMA_PopGen_JYD	222	1.08597285067873
1	18001	19000	224	O_Pachuca_USMA_PopGen_JYD	222	1.01357466063348
1	19001	20000	229	O_Pachuca_USMA_PopGen_JYD	222	1.03619909502262
1	20001	21000	211	O_Pachuca_USMA_PopGen_JYD	222	0.95475113122172
1	21001	22000	209.5	O_Pachuca_USMA_PopGen_JYD	222	0.947963800904977
1	22001	23000	221	O_Pachuca_USMA_PopGen_JYD	222	1
1	23001	24000	209	O_Pachuca_USMA_PopGen_JYD	222	0.945701357466063
1	24001	25000	199	O_Pachuca_USMA_PopGen_JYD	222	0.900452488687783
1	25001	26000	223	O_Pachuca_USMA_PopGen_JYD	222	1.00904977375566
1	26001	27000	260	O_Pachuca_USMA_PopGen_JYD	222	1.17647058823529
1	27001	28000	219	O_Pachuca_USMA_PopGen_JYD	222	0.990950226244344
1	28001	29000	220	O_Pachuca_USMA_PopGen_JYD	222	0.995475113122172
1	29001	30000	239	O_Pachuca_USMA_PopGen_JYD	222	1.0814479638009
1	30001	31000	223	O_Pachuca_USMA_PopGen_JYD	222	1.00904977375566
1	31001	32000	209	O_Pachuca_USMA_PopGen_JYD	222	0.945701357466063
1	32001	33000	221	O_Pachuca_USMA_PopGen_JYD	222	1
1	33001	34000	225	O_Pachuca_USMA_PopGen_JYD	222	1.01809954751131
