Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	36	Um_58_USMA_PopGen_GD	76	0.473684210526316
1	1001	2000	79	Um_58_USMA_PopGen_GD	76	1.03947368421053
1	2001	3000	80	Um_58_USMA_PopGen_GD	76	1.05263157894737
1	3001	4000	83	Um_58_USMA_PopGen_GD	76	1.09210526315789
1	4001	5000	73	Um_58_USMA_PopGen_GD	76	0.960526315789474
1	5001	6000	73	Um_58_USMA_PopGen_GD	76	0.960526315789474
1	6001	7000	79	Um_58_USMA_PopGen_GD	76	1.03947368421053
1	7001	8000	83	Um_58_USMA_PopGen_GD	76	1.09210526315789
1	8001	9000	66	Um_58_USMA_PopGen_GD	76	0.868421052631579
1	9001	10000	0	Um_58_USMA_PopGen_GD	76	0
1	10001	11000	76	Um_58_USMA_PopGen_GD	76	1
1	11001	12000	82	Um_58_USMA_PopGen_GD	76	1.07894736842105
1	12001	13000	74	Um_58_USMA_PopGen_GD	76	0.973684210526316
1	13001	14000	83	Um_58_USMA_PopGen_GD	76	1.09210526315789
1	14001	15000	73	Um_58_USMA_PopGen_GD	76	0.960526315789474
1	15001	16000	84	Um_58_USMA_PopGen_GD	76	1.10526315789474
1	16001	17000	76	Um_58_USMA_PopGen_GD	76	1
1	17001	18000	76	Um_58_USMA_PopGen_GD	76	1
1	18001	19000	80	Um_58_USMA_PopGen_GD	76	1.05263157894737
1	19001	20000	67	Um_58_USMA_PopGen_GD	76	0.881578947368421
1	20001	21000	68	Um_58_USMA_PopGen_GD	76	0.894736842105263
1	21001	22000	84	Um_58_USMA_PopGen_GD	76	1.10526315789474
1	22001	23000	81	Um_58_USMA_PopGen_GD	76	1.06578947368421
1	23001	24000	68	Um_58_USMA_PopGen_GD	76	0.894736842105263
1	24001	25000	79	Um_58_USMA_PopGen_GD	76	1.03947368421053
1	25001	26000	83	Um_58_USMA_PopGen_GD	76	1.09210526315789
1	26001	27000	76	Um_58_USMA_PopGen_GD	76	1
1	27001	28000	77	Um_58_USMA_PopGen_GD	76	1.01315789473684
1	28001	29000	76	Um_58_USMA_PopGen_GD	76	1
1	29001	30000	75	Um_58_USMA_PopGen_GD	76	0.986842105263158
