Chr	window.start	window.end	coverage.median	Sample	Median.cov.chr	Norm.cov
1	1	1000	51.5	R_Sinaloa_USMA_PopGen_JYD	241	0.216386554621849
1	1001	2000	244	R_Sinaloa_USMA_PopGen_JYD	241	1.02521008403361
1	2001	3000	280	R_Sinaloa_USMA_PopGen_JYD	241	1.17647058823529
1	3001	4000	226.5	R_Sinaloa_USMA_PopGen_JYD	241	0.951680672268908
1	4001	5000	253.5	R_Sinaloa_USMA_PopGen_JYD	241	1.06512605042017
1	5001	6000	275.5	R_Sinaloa_USMA_PopGen_JYD	241	1.15756302521008
1	6001	7000	242	R_Sinaloa_USMA_PopGen_JYD	241	1.01680672268908
1	7001	8000	225	R_Sinaloa_USMA_PopGen_JYD	241	0.945378151260504
1	8001	9000	243	R_Sinaloa_USMA_PopGen_JYD	241	1.02100840336134
1	9001	10000	0	R_Sinaloa_USMA_PopGen_JYD	241	0
1	10001	11000	194	R_Sinaloa_USMA_PopGen_JYD	241	0.815126050420168
1	11001	12000	188	R_Sinaloa_USMA_PopGen_JYD	241	0.789915966386555
1	12001	13000	279	R_Sinaloa_USMA_PopGen_JYD	241	1.17226890756303
1	13001	14000	232	R_Sinaloa_USMA_PopGen_JYD	241	0.974789915966387
1	14001	15000	265	R_Sinaloa_USMA_PopGen_JYD	241	1.11344537815126
1	15001	16000	242	R_Sinaloa_USMA_PopGen_JYD	241	1.01680672268908
1	16001	17000	277	R_Sinaloa_USMA_PopGen_JYD	241	1.16386554621849
1	17001	18000	240	R_Sinaloa_USMA_PopGen_JYD	241	1.00840336134454
1	18001	19000	239.5	R_Sinaloa_USMA_PopGen_JYD	241	1.0063025210084
1	19001	20000	248	R_Sinaloa_USMA_PopGen_JYD	241	1.04201680672269
1	20001	21000	217.5	R_Sinaloa_USMA_PopGen_JYD	241	0.913865546218487
1	21001	22000	229	R_Sinaloa_USMA_PopGen_JYD	241	0.96218487394958
1	22001	23000	244	R_Sinaloa_USMA_PopGen_JYD	241	1.02521008403361
1	23001	24000	235.5	R_Sinaloa_USMA_PopGen_JYD	241	0.989495798319328
1	24001	25000	205	R_Sinaloa_USMA_PopGen_JYD	241	0.861344537815126
1	25001	26000	243	R_Sinaloa_USMA_PopGen_JYD	241	1.02100840336134
1	26001	27000	313	R_Sinaloa_USMA_PopGen_JYD	241	1.31512605042017
1	27001	28000	249	R_Sinaloa_USMA_PopGen_JYD	241	1.04621848739496
1	28001	29000	261.5	R_Sinaloa_USMA_PopGen_JYD	241	1.09873949579832
1	29001	30000	277.5	R_Sinaloa_USMA_PopGen_JYD	241	1.16596638655462
1	30001	31000	268	R_Sinaloa_USMA_PopGen_JYD	241	1.12605042016807
1	31001	32000	229	R_Sinaloa_USMA_PopGen_JYD	241	0.96218487394958
1	32001	33000	232	R_Sinaloa_USMA_PopGen_JYD	241	0.974789915966387
1	33001	34000	227	R_Sinaloa_USMA_PopGen_JYD	241	0.953781512605042
1	34001	35000	230	R_Sinaloa_USMA_PopGen_JYD	241	0.966386554621849
1	35001	36000	261	R_Sinaloa_USMA_PopGen_JYD	241	1.09663865546218
1	36001	37000	243.5	R_Sinaloa_USMA_PopGen_JYD	241	1.02310924369748
1	37001	38000	254	R_Sinaloa_USMA_PopGen_JYD	241	1.0672268907563
1	38001	39000	274	R_Sinaloa_USMA_PopGen_JYD	241	1.15126050420168
1	39001	40000	217	R_Sinaloa_USMA_PopGen_JYD	241	0.911764705882353
1	40001	41000	199	R_Sinaloa_USMA_PopGen_JYD	241	0.836134453781513
1	41001	42000	250.5	R_Sinaloa_USMA_PopGen_JYD	241	1.05252100840336
1	42001	43000	233.5	R_Sinaloa_USMA_PopGen_JYD	241	0.98109243697479
1	43001	44000	258	R_Sinaloa_USMA_PopGen_JYD	241	1.08403361344538
1	44001	45000	249	R_Sinaloa_USMA_PopGen_JYD	241	1.04621848739496
1	45001	46000	235	R_Sinaloa_USMA_PopGen_JYD	241	0.987394957983193
1	46001	47000	184	R_Sinaloa_USMA_PopGen_JYD	241	0.773109243697479
1	47001	48000	196	R_Sinaloa_USMA_PopGen_JYD	241	0.823529411764706
1	48001	49000	230	R_Sinaloa_USMA_PopGen_JYD	241	0.966386554621849
1	49001	50000	241	R_Sinaloa_USMA_PopGen_JYD	241	1.01260504201681
1	50001	51000	206	R_Sinaloa_USMA_PopGen_JYD	241	0.865546218487395
1	51001	52000	268	R_Sinaloa_USMA_PopGen_JYD	241	1.12605042016807
1	52001	53000	229	R_Sinaloa_USMA_PopGen_JYD	241	0.96218487394958
1	53001	54000	270	R_Sinaloa_USMA_PopGen_JYD	241	1.13445378151261
1	54001	55000	236	R_Sinaloa_USMA_PopGen_JYD	241	0.991596638655462
1	55001	56000	237	R_Sinaloa_USMA_PopGen_JYD	241	0.995798319327731
1	56001	57000	267	R_Sinaloa_USMA_PopGen_JYD	241	1.1218487394958
1	57001	58000	267	R_Sinaloa_USMA_PopGen_JYD	241	1.1218487394958
1	58001	59000	279	R_Sinaloa_USMA_PopGen_JYD	241	1.17226890756303
1	59001	60000	230	R_Sinaloa_USMA_PopGen_JYD	241	0.966386554621849
1	60001	61000	240	R_Sinaloa_USMA_PopGen_JYD	241	1.00840336134454
1	61001	62000	234	R_Sinaloa_USMA_PopGen_JYD	241	0.983193277310924
1	62001	63000	259	R_Sinaloa_USMA_PopGen_JYD	241	1.08823529411765
1	63001	64000	236	R_Sinaloa_USMA_PopGen_JYD	241	0.991596638655462
1	64001	65000	182	R_Sinaloa_USMA_PopGen_JYD	241	0.764705882352941
1	65001	66000	217	R_Sinaloa_USMA_PopGen_JYD	241	0.911764705882353
1	66001	67000	237.5	R_Sinaloa_USMA_PopGen_JYD	241	0.997899159663866
1	67001	68000	221	R_Sinaloa_USMA_PopGen_JYD	241	0.928571428571429
1	68001	69000	261	R_Sinaloa_USMA_PopGen_JYD	241	1.09663865546218
1	69001	70000	245	R_Sinaloa_USMA_PopGen_JYD	241	1.02941176470588
1	70001	71000	253	R_Sinaloa_USMA_PopGen_JYD	241	1.06302521008403
1	71001	72000	253.5	R_Sinaloa_USMA_PopGen_JYD	241	1.06512605042017
1	72001	73000	226	R_Sinaloa_USMA_PopGen_JYD	241	0.949579831932773
1	73001	74000	258	R_Sinaloa_USMA_PopGen_JYD	241	1.08403361344538
1	74001	75000	280	R_Sinaloa_USMA_PopGen_JYD	241	1.17647058823529
1	75001	76000	253	R_Sinaloa_USMA_PopGen_JYD	241	1.06302521008403
1	76001	77000	252	R_Sinaloa_USMA_PopGen_JYD	241	1.05882352941176
1	77001	78000	250	R_Sinaloa_USMA_PopGen_JYD	241	1.05042016806723
1	78001	79000	227	R_Sinaloa_USMA_PopGen_JYD	241	0.953781512605042
1	79001	80000	199	R_Sinaloa_USMA_PopGen_JYD	241	0.836134453781513
1	80001	81000	210	R_Sinaloa_USMA_PopGen_JYD	241	0.882352941176471
1	81001	82000	276	R_Sinaloa_USMA_PopGen_JYD	241	1.15966386554622
1	82001	83000	247	R_Sinaloa_USMA_PopGen_JYD	241	1.03781512605042
1	83001	84000	235	R_Sinaloa_USMA_PopGen_JYD	241	0.987394957983193
1	84001	85000	255	R_Sinaloa_USMA_PopGen_JYD	241	1.07142857142857
1	85001	86000	201	R_Sinaloa_USMA_PopGen_JYD	241	0.84453781512605
1	86001	87000	246	R_Sinaloa_USMA_PopGen_JYD	241	1.03361344537815
1	87001	88000	205	R_Sinaloa_USMA_PopGen_JYD	241	0.861344537815126
1	88001	89000	184	R_Sinaloa_USMA_PopGen_JYD	241	0.773109243697479
1	89001	90000	246	R_Sinaloa_USMA_PopGen_JYD	241	1.03361344537815
1	90001	91000	226	R_Sinaloa_USMA_PopGen_JYD	241	0.949579831932773
1	91001	92000	211	R_Sinaloa_USMA_PopGen_JYD	241	0.886554621848739
1	92001	93000	235	R_Sinaloa_USMA_PopGen_JYD	241	0.987394957983193
1	93001	94000	190	R_Sinaloa_USMA_PopGen_JYD	241	0.798319327731092
1	94001	95000	232	R_Sinaloa_USMA_PopGen_JYD	241	0.974789915966387
1	95001	96000	242	R_Sinaloa_USMA_PopGen_JYD	241	1.01680672268908
1	96001	97000	229	R_Sinaloa_USMA_PopGen_JYD	241	0.96218487394958
1	97001	98000	234	R_Sinaloa_USMA_PopGen_JYD	241	0.983193277310924
1	98001	99000	253.5	R_Sinaloa_USMA_PopGen_JYD	241	1.06512605042017
1	99001	100000	249	R_Sinaloa_USMA_PopGen_JYD	241	1.04621848739496
1	100001	101000	250.5	R_Sinaloa_USMA_PopGen_JYD	241	1.05252100840336
1	101001	102000	209.5	R_Sinaloa_USMA_PopGen_JYD	241	0.880252100840336
1	102001	103000	246	R_Sinaloa_USMA_PopGen_JYD	241	1.03361344537815
1	103001	104000	283	R_Sinaloa_USMA_PopGen_JYD	241	1.1890756302521
1	104001	105000	230	R_Sinaloa_USMA_PopGen_JYD	241	0.966386554621849
1	105001	106000	250	R_Sinaloa_USMA_PopGen_JYD	241	1.05042016806723
1	106001	107000	237	R_Sinaloa_USMA_PopGen_JYD	241	0.995798319327731
1	107001	108000	184	R_Sinaloa_USMA_PopGen_JYD	241	0.773109243697479
1	108001	109000	226	R_Sinaloa_USMA_PopGen_JYD	241	0.949579831932773
1	109001	110000	232	R_Sinaloa_USMA_PopGen_JYD	241	0.974789915966387
1	110001	111000	220	R_Sinaloa_USMA_PopGen_JYD	241	0.92436974789916
1	111001	112000	236	R_Sinaloa_USMA_PopGen_JYD	241	0.991596638655462
1	112001	113000	284.5	R_Sinaloa_USMA_PopGen_JYD	241	1.1953781512605
1	113001	114000	236.5	R_Sinaloa_USMA_PopGen_JYD	241	0.993697478991597
1	114001	115000	232	R_Sinaloa_USMA_PopGen_JYD	241	0.974789915966387
1	115001	116000	223	R_Sinaloa_USMA_PopGen_JYD	241	0.936974789915966
1	116001	117000	248	R_Sinaloa_USMA_PopGen_JYD	241	1.04201680672269
1	117001	118000	239.5	R_Sinaloa_USMA_PopGen_JYD	241	1.0063025210084
1	118001	119000	279	R_Sinaloa_USMA_PopGen_JYD	241	1.17226890756303
1	119001	120000	234	R_Sinaloa_USMA_PopGen_JYD	241	0.983193277310924
1	120001	121000	237	R_Sinaloa_USMA_PopGen_JYD	241	0.995798319327731
1	121001	122000	241	R_Sinaloa_USMA_PopGen_JYD	241	1.01260504201681
1	122001	123000	193	R_Sinaloa_USMA_PopGen_JYD	241	0.810924369747899
